QUADRANT,FULLADDRESS,ZIPCODE,BEDRM,BATHRM,KITCHENS,PRICE
SE,27 7TH STREET SE,20003.0,3,3,1.0,1140000.0
SE,632 A STREET SE,20003.0,4,1,1.0,1600632.0
NE,638 L STREET NE,20002.0,3,1,2.0,640000.0
NE,221 PARKER STREET NE,20002.0,2,1,1.0,575000.0
SE,209 3RD STREET SE,20003.0,4,3,2.0,1630000.0
SE,215 3RD STREET SE,20003.0,4,2,1.0,945000.0
SE,317 A STREET SE,20003.0,3,2,1.0,1700000.0
NE,426 K STREET NE,20002.0,4,2,1.0,665000.0
NE,1137 6TH STREET NE,20002.0,2,2,1.0,675000.0
NE,628 MORTON PLACE NE,20002.0,3,1,1.0,699900.0
NE,916 6TH STREET NE,20002.0,3,1,1.0,885000.0
NE,317 MARYLAND AVENUE NE,20002.0,3,1,1.0,1200000.0
NE,410 K STREET NE,20002.0,3,1,1.0,575000.0
NE,419 K STREET NE,20002.0,2,1,1.0,779000.0
NE,900 5TH STREET NE,20002.0,4,4,4.0,980000.0
NE,600 E STREET NE,20002.0,3,3,1.0,1300000.0
SE,1115 4TH STREET SE,20003.0,4,4,1.0,1200000.0
SE,410 E STREET SE,20003.0,4,3,1.0,1850000.0
NE,1136 ABBEY PLACE NE,20002.0,3,1,1.0,450000.0
NE,640 A STREET NE,20002.0,3,1,1.0,1035000.0
NE,650 A STREET NE,20002.0,2,1,1.0,876500.0
NE,408 EAST CAPITOL STREET NE,20003.0,3,2,1.0,1200000.0
NE,14 5TH STREET NE,20002.0,3,1,1.0,840000.0
NE,1114 ABBEY PLACE NE,20002.0,2,2,1.0,693000.0
NE,1112 ABBEY PLACE NE,20002.0,3,2,1.0,730500.0
SE,126 3RD STREET SE,20003.0,4,2,1.0,1285000.0
SE,709 7TH STREET SE,20003.0,4,3,1.0,1028500.0
SE,728 6TH STREET SE,20003.0,3,1,1.0,750000.0
NE,649 ORLEANS PLACE NE,20002.0,3,2,1.0,750000.0
NE,1165 6TH STREET NE,20002.0,5,3,1.0,657000.0
NE,635 CONSTITUTION AVENUE NE,20002.0,3,2,1.0,1010635.0
SE,537 6TH STREET SE,20003.0,3,2,2.0,750000.0
SE,2 LIBRARY COURT SE,20003.0,1,1,1.0,566000.0
SE,220 3RD STREET SE,20003.0,4,4,4.0,1500000.0
NE,1109 6TH STREET NE,20002.0,3,1,1.0,600000.0
NE,514 G STREET NE,20002.0,3,3,2.0,1220000.0
SE,423 L STREET SE,20003.0,3,3,1.0,1215000.0
NE,112 4TH STREET NE,20002.0,4,3,2.0,1790000.0
NE,1117 4TH STREET NE,20002.0,3,2,1.0,810000.0
NE,621 F STREET NE,20002.0,3,2,1.0,1050000.0
NE,660 ACKER PLACE NE,20002.0,3,2,1.0,725000.0
NE,650 ACKER PLACE NE,20002.0,3,1,1.0,756000.0
NE,521 FLORIDA AVENUE NE,20002.0,3,1,1.0,510000.0
SE,404 A STREET SE,20003.0,6,3,2.0,2090000.0
SE,416 A STREET SE,20003.0,4,4,4.0,950000.0
NE,1171 3RD STREET NE,20002.0,2,1,1.0,420000.0
SE,619 G STREET SE,20003.0,4,3,1.0,2200000.0
SE,506 G STREET SE,20003.0,3,1,1.0,889999.0
SE,520 5TH STREET SE,20003.0,3,4,2.0,1400000.0
NE,656 EAST CAPITOL STREET NE,20003.0,4,3,1.0,1925000.0
SE,118 4TH STREET SE,20003.0,4,3,1.0,1780000.0
SE,509 3RD STREET SE,20003.0,3,2,1.0,1098000.0
NE,1022 4TH STREET NE,20002.0,3,1,1.0,670000.0
NE,1020 4TH STREET NE,20002.0,3,2,1.0,813500.0
NE,323 L STREET NE,20002.0,3,1,1.0,668350.0
SE,316 3RD STREET SE,20003.0,4,3,2.0,925000.0
SE,320 NORTH CAROLINA AVENUE SE,20003.0,4,2,1.0,930000.0
NE,641 MORTON PLACE NE,20002.0,3,2,1.0,725000.0
NE,1156 4TH STREET NE,20002.0,3,1,1.0,580000.0
NE,1144 4TH STREET NE,20002.0,3,3,1.0,835000.0
NE,823 4TH STREET NE,20002.0,4,2,1.0,876000.0
NE,835 4TH STREET NE,20002.0,3,2,1.0,720000.0
NE,415 I STREET NE,20002.0,2,1,1.0,615000.0
NE,508 F STREET NE,20002.0,3,2,1.0,900000.0
NE,639 5TH STREET NE,20002.0,4,2,2.0,1005000.0
NE,515 M STREET NE,20002.0,3,1,1.0,440000.0
NE,407 M STREET NE,20002.0,3,2,2.0,720000.0
SE,139 E STREET SE,20003.0,4,3,1.0,1272000.0
SE,149 E STREET SE,20003.0,3,1,1.0,790000.0
SE,155 E STREET SE,20003.0,4,3,2.0,1325000.0
SE,505 2ND STREET SE,20003.0,4,2,2.0,949000.0
NE,622 CONSTITUTION AVENUE NE,20002.0,3,2,1.0,1075000.0
SE,530 F STREET TERRACE SE,20003.0,3,2,1.0,1310000.0
NE,807 D STREET NE,20002.0,3,3,1.0,1017500.0
NE,231 8TH STREET NE,20002.0,3,2,1.0,1062776.0
NE,402 10TH STREET NE,20002.0,2,2,1.0,840402.0
NE,712 F STREET NE,20002.0,4,3,2.0,1090000.0
SE,630 C STREET SE,20003.0,3,1,1.0,925000.0
SE,622 1/2 C STREET SE,20003.0,3,2,2.0,575000.0
SE,619 1/2 NORTH CAROLINA AVENUE SE,20003.0,5,3,2.0,1487000.0
NE,649 PICKFORD PLACE NE,20002.0,2,1,1.0,616000.0
NE,412 10TH STREET NE,20002.0,4,2,1.0,860000.0
SE,706 9TH STREET SE,20003.0,3,2,1.0,919000.0
NE,619 MORTON PLACE NE,20002.0,3,3,1.0,771000.0
NE,629 ORLEANS PLACE NE,20002.0,3,1,1.0,380000.0
NE,915 9TH STREET NE,20002.0,3,2,1.0,995000.0
NE,917 9TH STREET NE,20002.0,2,1,1.0,530000.0
NE,922 10TH STREET NE,20002.0,3,1,1.0,685000.0
SE,215 6TH STREET SE,20003.0,3,2,1.0,1100000.0
NE,617 5TH STREET NE,20002.0,2,2,1.0,965000.0
NE,648 6TH STREET NE,20002.0,4,3,2.0,1167000.0
NE,533 5TH STREET NE,20002.0,2,2,1.0,410000.0
NE,505 F STREET NE,20002.0,2,2,1.0,455000.0
NE,123 5TH STREET NE,20002.0,5,4,2.0,1330000.0
NE,641 MASSACHUSETTS AVENUE NE,20002.0,3,3,1.0,1250000.0
NE,619 MASSACHUSETTS AVENUE NE,20002.0,6,4,2.0,1800000.0
NE,529 7TH STREET NE,20002.0,3,2,1.0,899000.0
NE,625 8TH STREET NE,20002.0,3,1,1.0,627900.0
SE,520 6TH STREET SE,20003.0,3,2,1.0,1256000.0
NE,928 10TH STREET NE,20002.0,3,2,1.0,460000.0
NE,924 10TH STREET NE,20002.0,3,2,1.0,770000.0
NE,901 K STREET NE,20002.0,3,3,1.0,1015000.0
NE,910 10TH STREET NE,20002.0,2,2,1.0,680000.0
NE,904 10TH STREET NE,20002.0,3,3,1.0,825000.0
NE,912 I STREET NE,20002.0,3,3,1.0,870000.0
SE,627 E STREET SE,20003.0,4,3,1.0,1550000.0
SE,629 E STREET SE,20003.0,3,1,1.0,1155000.0
SE,517 7TH STREET SE,20003.0,3,1,1.0,1100000.0
SE,537 7TH STREET SE,20003.0,3,2,1.0,925000.0
SE,647 E STREET SE,20003.0,2,2,1.0,817500.0
NE,1207 6TH STREET NE,20002.0,4,2,2.0,850000.0
NE,523 F STREET NE,20002.0,3,2,1.0,900000.0
NE,518 6TH STREET NE,20002.0,3,2,1.0,835000.0
NE,614 G STREET NE,20002.0,4,3,2.0,1301000.0
NE,640 11TH STREET NE,20002.0,4,4,4.0,622487.0
NE,918 9TH STREET NE,20002.0,2,2,1.0,732500.0
NE,910 9TH STREET NE,20002.0,3,1,1.0,675000.0
NE,900 9TH STREET NE,20002.0,4,1,1.0,300000.0
NE,816 I STREET NE,20002.0,4,1,2.0,990000.0
NE,913 8TH STREET NE,20002.0,4,4,1.0,985000.0
NE,525 5TH STREET NE,20002.0,3,1,1.0,845000.0
NE,409 6TH STREET NE,20002.0,5,2,1.0,1060000.0
NE,651 MARYLAND AVENUE NE,20002.0,5,2,2.0,1375000.0
NE,634 C STREET NE,20002.0,3,2,1.0,1136000.0
NE,632 C STREET NE,20002.0,3,2,1.0,1150000.0
NE,318 7TH STREET NE,20002.0,3,3,1.0,1170000.0
NE,1006 MARYLAND AVENUE NE,20002.0,4,2,2.0,990000.0
NE,726 MARYLAND AVENUE NE,20002.0,6,2,2.0,859000.0
SE,806 E STREET SE,20003.0,2,1,1.0,813500.0
SE,806 1/2 E STREET SE,20003.0,2,1,1.0,747500.0
NE,635 LEXINGTON PLACE NE,20002.0,4,2,1.0,1200000.0
SE,634 SOUTH CAROLINA AVENUE SE,20003.0,3,2,1.0,1350000.0
NE,612 9TH STREET NE,20002.0,3,1,1.0,705385.0
NE,610 9TH STREET NE,20002.0,3,2,1.0,700000.0
NE,811 F STREET NE,20002.0,4,2,1.0,875000.0
NE,719 K STREET NE,20002.0,3,2,1.0,770000.0
NE,1021 6TH STREET NE,20002.0,4,2,1.0,715000.0
SE,640 E STREET SE,20003.0,2,1,1.0,600000.0
NE,656 G STREET NE,20002.0,4,3,2.0,1295000.0
NE,825 9TH STREET NE,20002.0,2,2,1.0,732500.0
NE,815 7TH STREET NE,20002.0,5,1,1.0,750000.0
NE,816 8TH STREET NE,20002.0,4,1,1.0,767900.0
NE,607 L STREET NE,20002.0,4,2,1.0,915000.0
NE,1026 7TH STREET NE,20002.0,4,3,2.0,975000.0
NE,437 5TH STREET NE,20002.0,2,1,1.0,817777.0
NE,425 5TH STREET NE,20002.0,2,1,1.0,775000.0
NE,522 D STREET NE,20002.0,3,2,1.0,836500.0
NE,632 G STREET NE,20002.0,3,1,1.0,738730.0
SE,513 EAST CAPITOL STREET SE,20003.0,3,3,1.0,1335000.0
SE,20 5TH STREET SE,20003.0,4,3,2.0,1350000.0
SE,923 E STREET SE,20003.0,3,2,2.0,815000.0
NE,824 9TH STREET NE,20002.0,5,2,1.0,1150000.0
NE,816 9TH STREET NE,20002.0,3,2,1.0,856000.0
SE,810 G STREET SE,20003.0,3,2,1.0,1025000.0
SE,821 E STREET SE,20003.0,2,2,1.0,867000.0
NE,518 D STREET NE,20002.0,3,1,1.0,831518.0
NE,642 LEXINGTON PLACE NE,20002.0,4,3,1.0,1400000.0
NE,634 LEXINGTON PLACE NE,20002.0,3,1,1.0,815000.0
NE,654 MASSACHUSETTS AVENUE NE,20002.0,5,4,2.0,1775000.0
NE,703 E STREET NE,20002.0,3,2,1.0,805000.0
NE,417 7TH STREET NE,20002.0,4,2,1.0,1136000.0
NE,702 MARYLAND AVENUE NE,20002.0,4,3,1.0,1800000.0
NE,712 C STREET NE,20002.0,2,2,1.0,865000.0
SE,602 INDEPENDENCE AVENUE SE,20003.0,3,2,1.0,758750.0
SE,645 SOUTH CAROLINA AVENUE SE,20003.0,4,4,2.0,1525000.0
NE,812 MARYLAND AVENUE NE,20002.0,4,3,2.0,958000.0
NE,813 MARYLAND AVENUE NE,20002.0,5,5,4.0,1550000.0
NE,727 7TH STREET NE,20002.0,2,1,1.0,779000.0
NE,705 7TH STREET NE,20002.0,3,2,1.0,910000.0
NE,724 G STREET NE,20002.0,4,2,2.0,851555.0
NE,535 9TH STREET NE,20002.0,1,1,1.0,402000.0
NE,817 8TH STREET NE,20002.0,3,2,1.0,670000.0
NE,715 8TH STREET NE,20002.0,2,2,1.0,560000.0
NE,710 10TH STREET NE,20002.0,3,2,1.0,745000.0
NE,418 6TH STREET NE,20002.0,2,2,1.0,865000.0
NE,509 D STREET NE,20002.0,2,1,1.0,679000.0
SE,520 9TH STREET SE,20003.0,2,1,1.0,817000.0
SE,510 9TH STREET SE,20003.0,4,2,1.0,1040000.0
SE,917 G STREET SE,20003.0,2,1,1.0,840000.0
NE,340 8TH STREET NE,20002.0,3,3,2.0,351890.0
NE,1015 9TH STREET NE,20002.0,3,2,1.0,830000.0
NE,1012 9TH STREET NE,20002.0,3,2,1.0,699000.0
NE,1101 FLORIDA AVENUE NE,20002.0,4,4,4.0,350000.0
NE,223 12TH STREET NE,20002.0,3,2,2.0,1191600.0
NE,225 12TH STREET NE,20002.0,4,3,1.0,1525000.0
SE,1208 C STREET SE,20003.0,4,2,2.0,890000.0
SE,1215 INDEPENDENCE AVENUE SE,20003.0,3,3,1.0,1130000.0
NE,531 12TH STREET NE,20002.0,3,1,1.0,762000.0
NE,1240 E STREET NE,20002.0,3,1,1.0,400000.0
SE,142 11TH STREET SE,20003.0,4,2,1.0,1610000.0
SE,124 11TH STREET SE,20003.0,4,3,1.0,1500000.0
SE,1119 EAST CAPITOL STREET SE,20003.0,5,4,2.0,2075000.0
SE,743 10TH STREET SE,20003.0,3,2,1.0,1000000.0
SE,221 8TH STREET SE,20003.0,2,2,1.0,970000.0
SE,229 8TH STREET SE,20003.0,2,1,1.0,881229.0
SE,231 8TH STREET SE,20003.0,3,2,1.0,1200000.0
SE,239 8TH STREET SE,20003.0,3,2,1.0,1350000.0
SE,805 A STREET SE,20003.0,4,2,1.0,1360000.0
SE,822 INDEPENDENCE AVENUE SE,20003.0,2,1,1.0,630000.0
NE,156 11TH STREET NE,20002.0,4,3,1.0,1350000.0
NE,623 11TH STREET NE,20002.0,2,1,1.0,485000.0
NE,29 7TH STREET NE,20002.0,2,1,1.0,699000.0
NE,912 EAST CAPITOL STREET NE,20003.0,3,3,2.0,1437500.0
NE,310 11TH STREET NE,20002.0,3,2,1.0,747500.0
NE,810 12TH STREET NE,20002.0,3,1,1.0,550000.0
NE,820 CONSTITUTION AVENUE NE,20002.0,3,2,1.0,1015600.0
NE,436 10TH STREET NE,20002.0,4,3,2.0,1195000.0
NE,302 10TH STREET NE,20002.0,4,4,2.0,970000.0
SE,916 4TH STREET SE,20003.0,3,3,1.0,975000.0
SE,1116 I STREET SE,20003.0,2,1,1.0,835000.0
SE,706 G STREET SE,20003.0,3,2,2.0,802500.0
SE,226 12TH STREET SE,20003.0,3,1,1.0,1055000.0
NE,1211 F STREET NE,20002.0,3,1,1.0,680000.0
NE,1238 DUNCAN PLACE NE,20002.0,2,1,1.0,641550.0
NE,1230 DUNCAN PLACE NE,20002.0,3,1,1.0,645000.0
SE,805 INDEPENDENCE AVENUE SE,20003.0,3,1,1.0,905000.0
NE,1116 CONSTITUTION AVENUE NE,20002.0,4,3,1.0,1375000.0
NE,1109 MARYLAND AVENUE NE,20002.0,3,3,2.0,890000.0
NE,203 10TH STREET NE,20002.0,4,2,1.0,950000.0
NE,214 9TH STREET NE,20002.0,1,1,1.0,590000.0
NE,251 8TH STREET NE,20002.0,4,6,2.0,1175000.0
SE,1008 INDEPENDENCE AVENUE SE,20003.0,4,3,1.0,1020000.0
SE,1120 E STREET SE,20003.0,4,3,1.0,1250000.0
NE,238 10TH STREET NE,20002.0,5,3,2.0,1330000.0
NE,705 FLORIDA AVENUE NE,20002.0,3,3,2.0,840000.0
SE,724 I STREET SE,20003.0,2,2,1.0,780000.0
NE,1233 E STREET NE,20002.0,3,2,1.0,885000.0
SE,1113 D STREET SE,20003.0,3,3,1.0,1137500.0
SE,925 G STREET SE,20003.0,2,1,1.0,735000.0
NE,1004 11TH STREET NE,20002.0,4,2,1.0,705000.0
NE,1010 K STREET NE,20002.0,4,3,2.0,1065000.0
NE,1127 8TH STREET NE,20002.0,4,2,2.0,757500.0
SE,808 C STREET SE,20003.0,5,2,2.0,1190000.0
SE,820 C STREET SE,20003.0,3,3,1.0,2150000.0
NE,528 12TH STREET NE,20002.0,3,2,2.0,873750.0
NE,502 12TH STREET NE,20002.0,4,3,2.0,1020000.0
NE,441 11TH STREET NE,20002.0,3,1,1.0,360180.0
SE,305 9TH STREET SE,20003.0,2,2,1.0,785000.0
SE,913 NORTH CAROLINA AVENUE SE,20003.0,3,2,2.0,865000.0
SE,112 9TH STREET SE,20003.0,3,2,2.0,950000.0
NE,231 10TH STREET NE,20002.0,2,2,1.0,869000.0
NE,812 EAST CAPITOL STREET NE,20003.0,4,3,2.0,2335000.0
NE,216 10TH STREET NE,20002.0,4,3,2.0,1340000.0
SE,111 10TH STREET SE,20003.0,2,2,1.0,2000000.0
NE,1109 7TH STREET NE,20002.0,3,2,1.0,807000.0
SE,200 10TH STREET SE,20003.0,3,2,2.0,1065000.0
NE,1215 FLORIDA AVENUE NE,20002.0,3,3,1.0,865000.0
NE,1217 FLORIDA AVENUE NE,20002.0,2,1,1.0,353000.0
SE,430 11TH STREET SE,20003.0,3,1,1.0,870000.0
SE,405 12TH STREET SE,20003.0,2,1,1.0,651000.0
NE,727 L STREET NE,20002.0,4,3,2.0,895000.0
NE,808 L STREET NE,20002.0,3,3,1.0,880000.0
NE,929 12TH STREET NE,20002.0,5,5,1.0,725000.0
NE,1211 D STREET NE,20002.0,4,2,2.0,950000.0
NE,1219 D STREET NE,20002.0,3,2,1.0,995000.0
NE,1017 FLORIDA AVENUE NE,20002.0,3,1,1.0,575000.0
SE,310 8TH STREET SE,20003.0,3,2,1.0,1052500.0
NE,147 11TH STREET NE,20002.0,4,2,2.0,1200000.0
NE,307 11TH STREET NE,20002.0,3,1,1.0,903500.0
SE,714 NORTH CAROLINA AVENUE SE,20003.0,3,3,1.0,1380000.0
SE,109 10TH STREET SE,20003.0,3,2,1.0,1040000.0
NE,1016 MASSACHUSETTS AVENUE NE,20002.0,4,3,1.0,1560000.0
SE,229 10TH STREET SE,20003.0,4,4,1.0,1610000.0
NE,1212 WYLIE STREET NE,20002.0,2,2,1.0,643500.0
NE,152 11TH STREET NE,20002.0,2,3,1.0,930069.0
SE,524 11TH STREET SE,20003.0,4,1,1.0,818000.0
NE,914 EAST CAPITOL STREET NE,20003.0,4,3,2.0,1605000.0
NE,919 10TH STREET NE,20002.0,3,2,1.0,650000.0
SE,1234 D STREET SE,20003.0,3,2,1.0,910000.0
NE,1353 CONSTITUTION AVENUE NE,20002.0,3,2,1.0,877500.0
SE,417 GUETLER WAY SE,20003.0,3,3,1.0,1286000.0
SE,1412 E STREET SE,20003.0,3,2,1.0,1057500.0
SE,407 KENTUCKY AVENUE SE,20003.0,2,2,1.0,824000.0
SE,1245 K STREET SE,20003.0,2,2,1.0,629900.0
NE,1373 FLORIDA AVENUE NE,20002.0,2,2,1.0,610000.0
NE,101 TENNESSEE AVENUE NE,20002.0,4,3,2.0,1390000.0
NE,145 TENNESSEE AVENUE NE,20002.0,2,2,1.0,725000.0
NE,104 13TH STREET NE,20002.0,3,2,1.0,815000.0
SE,1336 INDEPENDENCE AVENUE SE,20003.0,5,3,2.0,1515000.0
SE,417 KENTUCKY AVENUE SE,20003.0,3,1,1.0,710000.0
SE,1371 E STREET SE,20003.0,3,2,1.0,889000.0
NE,512 TENNESSEE AVENUE NE,20002.0,4,2,2.0,625000.0
NE,245 TENNESSEE AVENUE NE,20002.0,3,3,1.0,1280000.0
NE,253 TENNESSEE AVENUE NE,20002.0,3,3,1.0,965000.0
SE,1337 SOUTH CAROLINA AVENUE SE,20003.0,3,2,1.0,916755.0
SE,1339 SOUTH CAROLINA AVENUE SE,20003.0,3,2,2.0,707500.0
SE,1126 SOUTH CAROLINA AVENUE SE,20003.0,4,4,4.0,1300000.0
NE,624 14TH PLACE NE,20002.0,2,1,1.0,681075.0
NE,629 14TH PLACE NE,20002.0,3,2,1.0,799000.0
NE,1301 MARYLAND AVENUE NE,20002.0,5,4,2.0,1490000.0
NE,624 15TH STREET NE,20002.0,3,1,1.0,700000.0
NE,1320 I STREET NE,20002.0,3,3,2.0,845000.0
NE,1231 I STREET NE,20002.0,3,2,1.0,850000.0
NE,1233 I STREET NE,20002.0,3,1,1.0,778100.0
NE,715 12TH STREET NE,20002.0,4,2,1.0,700000.0
NE,703 13TH STREET NE,20002.0,3,2,2.0,825000.0
NE,705 13TH STREET NE,20002.0,3,2,2.0,780000.0
NE,621 14TH STREET NE,20002.0,4,3,2.0,965000.0
NE,226 12TH PLACE NE,20002.0,2,2,2.0,560000.0
NE,220 1/2 12TH PLACE NE,20002.0,3,2,2.0,515000.0
NE,237 12TH STREET NE,20002.0,4,3,1.0,1725000.0
NE,239 12TH PLACE NE,20002.0,4,4,3.0,990000.0
SE,1209 EAST CAPITOL STREET SE,20003.0,4,3,2.0,1420000.0
SE,1231 MASSACHUSETTS AVENUE SE,20003.0,4,3,2.0,1140000.0
NE,236 WARREN STREET NE,20002.0,2,2,1.0,670000.0
SE,1309 SOUTH CAROLINA AVENUE SE,20003.0,2,1,1.0,884000.0
SE,330 13TH STREET SE,20003.0,3,1,1.0,830000.0
SE,1255 C STREET SE,20003.0,3,2,1.0,910000.0
NE,326 TENNESSEE AVENUE NE,20002.0,4,3,1.0,965000.0
SE,208 11TH STREET SE,20003.0,3,3,2.0,949500.0
SE,330 11TH STREET SE,20003.0,3,3,2.0,990000.0
SE,1119 SOUTH CAROLINA AVENUE SE,20003.0,4,3,1.0,1400100.0
SE,412 11TH STREET SE,20003.0,4,3,2.0,1540000.0
SE,1005 I STREET SE,20003.0,2,1,1.0,730000.0
SE,1009 I STREET SE,20003.0,2,1,1.0,675000.0
NE,614 15TH STREET NE,20002.0,3,1,1.0,700000.0
NE,604 TENNESSEE AVENUE NE,20002.0,2,1,1.0,740000.0
NE,1434 F STREET NE,20002.0,2,2,1.0,736000.0
SE,212 KENTUCKY AVENUE SE,20003.0,3,1,1.0,635000.0
NE,1239 WYLIE STREET NE,20002.0,2,1,1.0,590000.0
NE,911 11TH STREET NE,20002.0,3,3,1.0,1100000.0
NE,913 11TH STREET NE,20002.0,4,3,1.0,942000.0
NE,923 11TH STREET NE,20002.0,4,3,1.0,930000.0
NE,1232 MARYLAND AVENUE NE,20002.0,4,3,2.0,1039900.0
NE,531 TENNESSEE AVENUE NE,20002.0,3,1,1.0,659031.0
NE,537 TENNESSEE AVENUE NE,20002.0,3,2,1.0,603000.0
NE,516 15TH STREET NE,20002.0,4,2,2.0,877500.0
NE,254 13TH STREET NE,20002.0,3,2,1.0,850000.0
NE,252 13TH STREET NE,20002.0,2,2,1.0,665000.0
NE,127 12TH STREET NE,20002.0,3,3,1.0,1425000.0
NE,1226 MARYLAND AVENUE NE,20002.0,3,3,2.0,970000.0
NE,1210 MARYLAND AVENUE NE,20002.0,3,2,2.0,666210.0
NE,231 TENNESSEE AVENUE NE,20002.0,3,3,2.0,1400000.0
NE,220 14TH STREET NE,20002.0,3,3,3.0,776403.0
NE,1339 C STREET NE,20002.0,2,2,1.0,636000.0
NE,1348 CONSTITUTION AVENUE NE,20002.0,2,1,1.0,620000.0
NE,311 14TH PLACE NE,20002.0,2,1,1.0,479000.0
SE,1111 INDEPENDENCE AVENUE SE,20003.0,2,2,1.0,924000.0
SE,1 GESSFORD COURT SE,20003.0,2,1,1.0,575000.0
SE,3 GESSFORD COURT SE,20003.0,2,1,1.0,605000.0
NE,1030 D STREET NE,20002.0,4,2,1.0,830000.0
NE,1015 MARYLAND AVENUE NE,20002.0,3,2,1.0,835000.0
SE,343 KENTUCKY AVENUE SE,20003.0,3,3,1.0,815000.0
SE,345 KENTUCKY AVENUE SE,20003.0,3,1,1.0,599000.0
NE,351 TENNESSEE AVENUE NE,20002.0,2,2,1.0,889900.0
NE,1348 C STREET NE,20002.0,3,1,1.0,575000.0
NE,1358 C STREET NE,20002.0,2,1,1.0,638000.0
SE,221 12TH STREET SE,20003.0,3,2,1.0,1100000.0
NE,609 14TH STREET NE,20002.0,2,3,1.0,755000.0
NE,606 14TH PLACE NE,20002.0,2,1,1.0,625000.0
NE,613 14TH PLACE NE,20002.0,2,2,1.0,610000.0
SE,240 KENTUCKY AVENUE SE,20003.0,4,3,1.0,1385000.0
SE,226 KENTUCKY AVENUE SE,20003.0,6,4,4.0,1399999.0
SE,1329 INDEPENDENCE COURT SE,20003.0,3,3,1.0,979000.0
SE,1333 INDEPENDENCE COURT SE,20003.0,3,3,1.0,979000.0
SE,1343 INDEPENDENCE COURT SE,20003.0,3,2,1.0,975000.0
SE,1353 INDEPENDENCE COURT SE,20003.0,3,3,1.0,930750.0
NE,1230 LINDEN PLACE NE,20002.0,3,2,1.0,850000.0
NE,1112 K STREET NE,20002.0,3,1,1.0,733000.0
NE,1110 K STREET NE,20002.0,3,3,1.0,835000.0
NE,1225 MARYLAND AVENUE NE,20002.0,2,1,1.0,655000.0
NE,1342 F STREET NE,20002.0,4,2,1.0,792000.0
NE,1355 MARYLAND AVENUE NE,20002.0,4,2,2.0,800000.0
NE,1411 D STREET NE,20002.0,3,2,1.0,730000.0
NE,321 14TH STREET NE,20002.0,3,2,1.0,778000.0
SE,158 12TH STREET SE,20003.0,4,2,1.0,1173000.0
SE,1331 GUETHLER'S COURT SE,20003.0,3,4,2.0,1299000.0
SE,1214 G STREET SE,20003.0,2,1,1.0,550000.0
SE,1233 POTOMAC AVENUE SE,20003.0,1,1,1.0,501000.0
SE,1240 K STREET SE,20003.0,2,1,1.0,596000.0
NE,334 14TH STREET NE,20002.0,2,1,1.0,569000.0
NE,330 14TH STREET NE,20002.0,2,1,1.0,569000.0
NE,1201 CONSTITUTION AVENUE NE,20002.0,5,3,2.0,1350000.0
SE,242 11TH STREET SE,20003.0,3,2,1.0,865000.0
SE,229 12TH STREET SE,20003.0,4,2,1.0,1520000.0
SE,245 12TH STREET SE,20003.0,4,3,1.0,1235000.0
NE,1312 C STREET NE,20002.0,3,1,1.0,530000.0
NE,1306 C STREET NE,20002.0,3,3,1.0,867000.0
SE,400 13TH STREET SE,20003.0,3,3,1.0,1370000.0
SE,402 13TH STREET SE,20003.0,3,3,1.0,1322000.0
SE,404 13TH STREET SE,20003.0,3,3,1.0,202500.0
SE,406 13TH STREET SE,20003.0,3,3,1.0,1322000.0
SE,410 13TH STREET SE,20003.0,3,3,1.0,1310000.0
SE,412 13TH STREET SE,20003.0,3,3,1.0,1314204.0
SE,413 GUETLER WAY SE,20003.0,3,4,1.0,1298000.0
SE,414 13TH STREET SE,20003.0,3,3,1.0,202500.0
SE,415 GUETLER WAY SE,20003.0,3,4,1.0,1281500.0
SE,416 13TH STREET SE,20003.0,3,4,1.0,1250000.0
NE,505 1/2 14TH STREET NE,20002.0,3,2,2.0,818100.0
NE,1427 F STREET NE,20002.0,4,3,2.0,833500.0
NE,532 TENNESSEE AVENUE NE,20002.0,3,1,1.0,675000.0
NE,326 14TH STREET NE,20002.0,2,1,1.0,599500.0
SE,1016 G STREET SE,20003.0,4,3,1.0,1010000.0
SE,1349 MASSACHUSETTS AVENUE SE,20003.0,5,3,2.0,1015000.0
SE,130 13TH STREET SE,20003.0,3,2,1.0,1150000.0
NE,509 14TH STREET NE,20002.0,2,3,1.0,719500.0
NE,511 14TH STREET NE,20002.0,3,2,1.0,600000.0
SE,1352 SOUTH CAROLINA AVENUE SE,20003.0,3,2,1.0,955000.0
NE,1229 LINDEN PLACE NE,20002.0,2,1,1.0,715000.0
SE,1012 13TH STREET SE,20003.0,4,2,2.0,825000.0
NE,619 ELLIOTT STREET NE,20002.0,3,2,1.0,815000.0
NE,1309 C STREET NE,20002.0,3,2,1.0,772000.0
NE,133 13TH STREET NE,20002.0,6,3,2.0,1350000.0
NE,1343 CONSTITUTION AVENUE NE,20002.0,3,1,1.0,603200.0
NE,125 13TH STREET NE,20002.0,2,3,1.0,840000.0
NE,324 15TH STREET NE,20002.0,4,3,1.0,825000.0
NE,312 14TH PLACE NE,20002.0,2,1,1.0,654000.0
SE,1446 E STREET SE,20003.0,3,1,1.0,749900.0
SE,1438 E STREET SE,20003.0,2,1,1.0,725000.0
SE,444 KENTUCKY AVENUE SE,20003.0,3,2,1.0,830000.0
SE,436 KENTUCKY AVENUE SE,20003.0,3,2,1.0,850000.0
SE,1523 A STREET SE,20003.0,0,0,0.0,400000.0
